Cargo Type,Port ID,Port_Name,clean_port_name,Region,Reporting Year,State,Trade Type,Units,Port Ranking,Percent Change,Volume
VESSEL DWELL TIMES,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,9-2021,Texas,TANKER,Hours (avg.),,,47
VESSEL DWELL TIMES,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,10-2020,Texas,TANKER,Hours (avg.),,,45
VESSEL DWELL TIMES,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,10-2021,Texas,TANKER,Hours (avg.),,,50
VESSEL DWELL TIMES,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,11-2020,Texas,TANKER,Hours (avg.),,,45
VESSEL DWELL TIMES,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,11-2021,Texas,TANKER,Hours (avg.),,,48
VESSEL DWELL TIMES,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,12-2020,Texas,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,12-2021,Texas,TANKER,Hours (avg.),,,52
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,1-2020,Texas,CONTAINER,Hours (avg.),,,18
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,1-2020,Texas,RORO,Hours (avg.),,,33
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,1-2020,Texas,TANKER,Hours (avg.),,,44
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,1-2021,Texas,CONTAINER,Hours (avg.),,,14
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,1-2021,Texas,RORO,Hours (avg.),,,35
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,1-2021,Texas,TANKER,Hours (avg.),,,36
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2-2020,Texas,CONTAINER,Hours (avg.),,,18
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2-2020,Texas,RORO,Hours (avg.),,,32
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2-2020,Texas,TANKER,Hours (avg.),,,44
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2-2021,Texas,CONTAINER,Hours (avg.),,,22
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2-2021,Texas,RORO,Hours (avg.),,,37
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2-2021,Texas,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,3-2020,Texas,CONTAINER,Hours (avg.),,,17
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,3-2020,Texas,RORO,Hours (avg.),,,30
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,3-2020,Texas,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,3-2021,Texas,CONTAINER,Hours (avg.),,,14
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,3-2021,Texas,RORO,Hours (avg.),,,30
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,3-2021,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,4-2020,Texas,CONTAINER,Hours (avg.),,,16
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,4-2020,Texas,RORO,Hours (avg.),,,34
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,4-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,4-2021,Texas,CONTAINER,Hours (avg.),,,17
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,4-2021,Texas,RORO,Hours (avg.),,,27
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,4-2021,Texas,TANKER,Hours (avg.),,,36
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,5-2020,Texas,CONTAINER,Hours (avg.),,,15
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,5-2020,Texas,RORO,Hours (avg.),,,39
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,5-2020,Texas,TANKER,Hours (avg.),,,38
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,5-2021,Texas,CONTAINER,Hours (avg.),,,16
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,5-2021,Texas,RORO,Hours (avg.),,,22
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,5-2021,Texas,TANKER,Hours (avg.),,,37
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,6-2020,Texas,CONTAINER,Hours (avg.),,,15
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,6-2020,Texas,RORO,Hours (avg.),,,27
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,6-2020,Texas,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,6-2021,Texas,CONTAINER,Hours (avg.),,,12
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,6-2021,Texas,RORO,Hours (avg.),,,30
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,6-2021,Texas,TANKER,Hours (avg.),,,35
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,7-2020,Texas,CONTAINER,Hours (avg.),,,13
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,7-2020,Texas,RORO,Hours (avg.),,,27
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,7-2020,Texas,TANKER,Hours (avg.),,,44
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,7-2021,Texas,CONTAINER,Hours (avg.),,,14
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,7-2021,Texas,RORO,Hours (avg.),,,25
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,7-2021,Texas,TANKER,Hours (avg.),,,35
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,8-2020,Texas,CONTAINER,Hours (avg.),,,14
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,8-2020,Texas,RORO,Hours (avg.),,,23
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,8-2020,Texas,TANKER,Hours (avg.),,,40
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,8-2021,Texas,CONTAINER,Hours (avg.),,,15
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,8-2021,Texas,RORO,Hours (avg.),,,32
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,8-2021,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,9-2020,Texas,CONTAINER,Hours (avg.),,,17
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,9-2020,Texas,RORO,Hours (avg.),,,29
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,9-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,9-2021,Texas,CONTAINER,Hours (avg.),,,15
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,9-2021,Texas,RORO,Hours (avg.),,,24
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,9-2021,Texas,TANKER,Hours (avg.),,,38
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,10-2020,Texas,CONTAINER,Hours (avg.),,,14
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,10-2020,Texas,RORO,Hours (avg.),,,29
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,10-2020,Texas,TANKER,Hours (avg.),,,40
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,10-2021,Texas,CONTAINER,Hours (avg.),,,14
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,10-2021,Texas,RORO,Hours (avg.),,,28
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,10-2021,Texas,TANKER,Hours (avg.),,,37
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,11-2020,Texas,CONTAINER,Hours (avg.),,,13
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,11-2020,Texas,RORO,Hours (avg.),,,25
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,11-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,11-2021,Texas,CONTAINER,Hours (avg.),,,13
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,11-2021,Texas,RORO,Hours (avg.),,,23
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,11-2021,Texas,TANKER,Hours (avg.),,,36
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,12-2020,Texas,CONTAINER,Hours (avg.),,,13
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,12-2020,Texas,RORO,Hours (avg.),,,28
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,12-2020,Texas,TANKER,Hours (avg.),,,37
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,12-2021,Texas,CONTAINER,Hours (avg.),,,16
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,12-2021,Texas,RORO,Hours (avg.),,,30
VESSEL DWELL TIMES,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,12-2021,Texas,TANKER,Hours (avg.),,,35
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,1-2020,Texas,TANKER,Hours (avg.),,,38
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,1-2021,Texas,TANKER,Hours (avg.),,,36
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,2-2020,Texas,TANKER,Hours (avg.),,,42
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,2-2021,Texas,TANKER,Hours (avg.),,,47
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,3-2020,Texas,TANKER,Hours (avg.),,,42
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,3-2021,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,4-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,4-2021,Texas,TANKER,Hours (avg.),,,40
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,5-2020,Texas,TANKER,Hours (avg.),,,37
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,5-2021,Texas,TANKER,Hours (avg.),,,40
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,6-2020,Texas,TANKER,Hours (avg.),,,41
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,6-2021,Texas,TANKER,Hours (avg.),,,41
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,7-2020,Texas,TANKER,Hours (avg.),,,42
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,7-2021,Texas,TANKER,Hours (avg.),,,40
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,8-2020,Texas,TANKER,Hours (avg.),,,41
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,8-2021,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,9-2020,Texas,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,9-2021,Texas,TANKER,Hours (avg.),,,42
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,10-2020,Texas,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,10-2021,Texas,TANKER,Hours (avg.),,,42
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,11-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,11-2021,Texas,TANKER,Hours (avg.),,,41
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,12-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2416,"Port Arthur, TX","Port Arthur, TX",Gulf Coast & Mississippi River,12-2021,Texas,TANKER,Hours (avg.),,,41
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,1-2020,Texas,TANKER,Hours (avg.),,,45
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,1-2021,Texas,TANKER,Hours (avg.),,,45
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,2-2020,Texas,TANKER,Hours (avg.),,,47
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,2-2021,Texas,TANKER,Hours (avg.),,,49
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,3-2020,Texas,TANKER,Hours (avg.),,,45
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,3-2021,Texas,TANKER,Hours (avg.),,,42
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,4-2020,Texas,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,4-2021,Texas,TANKER,Hours (avg.),,,41
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,5-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,5-2021,Texas,TANKER,Hours (avg.),,,45
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,6-2020,Texas,TANKER,Hours (avg.),,,40
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,6-2021,Texas,TANKER,Hours (avg.),,,37
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,7-2020,Texas,TANKER,Hours (avg.),,,40
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,7-2021,Texas,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,8-2020,Texas,TANKER,Hours (avg.),,,41
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,8-2021,Texas,TANKER,Hours (avg.),,,40
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,9-2020,Texas,TANKER,Hours (avg.),,,42
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,9-2021,Texas,TANKER,Hours (avg.),,,41
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,10-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,10-2021,Texas,TANKER,Hours (avg.),,,44
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,11-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,11-2021,Texas,TANKER,Hours (avg.),,,44
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,12-2020,Texas,TANKER,Hours (avg.),,,40
VESSEL DWELL TIMES,2423,"Corpus Christi, TX","Corpus Christi, TX",Gulf Coast & Mississippi River,12-2021,Texas,TANKER,Hours (avg.),,,46
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,1-2020,Texas,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,1-2021,Texas,TANKER,Hours (avg.),,,40
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,2-2020,Texas,TANKER,Hours (avg.),,,46
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,2-2021,Texas,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,3-2020,Texas,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,3-2021,Texas,TANKER,Hours (avg.),,,27
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,4-2020,Texas,TANKER,Hours (avg.),,,41
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,4-2021,Texas,TANKER,Hours (avg.),,,36
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,5-2020,Texas,TANKER,Hours (avg.),,,32
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,5-2021,Texas,TANKER,Hours (avg.),,,34
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,6-2020,Texas,TANKER,Hours (avg.),,,38
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,6-2021,Texas,TANKER,Hours (avg.),,,31
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,7-2020,Texas,TANKER,Hours (avg.),,,42
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,7-2021,Texas,TANKER,Hours (avg.),,,38
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,8-2020,Texas,TANKER,Hours (avg.),,,38
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,8-2021,Texas,TANKER,Hours (avg.),,,36
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,9-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,9-2021,Texas,TANKER,Hours (avg.),,,37
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,10-2020,Texas,TANKER,Hours (avg.),,,38
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,10-2021,Texas,TANKER,Hours (avg.),,,36
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,11-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,11-2021,Texas,TANKER,Hours (avg.),,,37
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,12-2020,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,2428,"Texas City, TX","Texas City, TX",Gulf Coast & Mississippi River,12-2021,Texas,TANKER,Hours (avg.),,,39
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,1-2020,California,CONTAINER,Hours (avg.),,,57
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,1-2020,California,RORO,Hours (avg.),,,17
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,1-2020,California,TANKER,Hours (avg.),,,37
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,1-2021,California,CONTAINER,Hours (avg.),,,52
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,1-2021,California,RORO,Hours (avg.),,,24
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,1-2021,California,TANKER,Hours (avg.),,,38
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,2-2020,California,CONTAINER,Hours (avg.),,,52
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,2-2020,California,RORO,Hours (avg.),,,18
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,2-2020,California,TANKER,Hours (avg.),,,35
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,2-2021,California,CONTAINER,Hours (avg.),,,60
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,2-2021,California,RORO,Hours (avg.),,,20
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,2-2021,California,TANKER,Hours (avg.),,,32
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,3-2020,California,CONTAINER,Hours (avg.),,,52
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,3-2020,California,RORO,Hours (avg.),,,15
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,3-2020,California,TANKER,Hours (avg.),,,38
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,3-2021,California,CONTAINER,Hours (avg.),,,57
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,3-2021,California,RORO,Hours (avg.),,,16
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,3-2021,California,TANKER,Hours (avg.),,,37
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,4-2020,California,CONTAINER,Hours (avg.),,,52
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,4-2020,California,RORO,Hours (avg.),,,15
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,4-2020,California,TANKER,Hours (avg.),,,36
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,4-2021,California,CONTAINER,Hours (avg.),,,58
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,4-2021,California,RORO,Hours (avg.),,,20
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,4-2021,California,TANKER,Hours (avg.),,,43
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,5-2020,California,CONTAINER,Hours (avg.),,,47
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,5-2020,California,RORO,Hours (avg.),,,11
VESSEL DWELL TIMES,4110,"Long Beach, CA Port of","Long Beach, CA Port of",Pacific Coast,5-2020,California,TANKER,Hours (avg.),,,37
